"Idcode","NOM_ENT_1","NOM_MUN_1","Tmean_MayOct","Precipmean_MayOct","Precipsum_MayOct","MedianAlt_med","Slope_mod","aplt2010","yldclass","acos2010","aper2010","aper10.","prod2010","rend2010","prec2010","valo2010"
"01001","Aguascalientes","Aguascalientes",19.8663461777874,80.180155035076,80.180155035076,1911.73291015625,3.03572368621826,4383,1,0,4383,1,0,0,0,0
"01004","Aguascalientes","Cosío",18.9582377233003,63.2668179366007,63.2668179366007,2026.66882324219,3.48087739944458,2296,1,0,2296,1,0,0,0,0
"01005","Aguascalientes","Jesús María",19.5260890228523,83.2519606703762,83.2519606703762,1979,5.34352350234985,200,1,0,200,1,0,0,0,0
"01010","Aguascalientes","El Llano",19.2004327061807,72.38774851309,72.38774851309,2022.75,1.79898869991302,8363,1,0,8363,1,0,0,0,0
"01011","Aguascalientes","San Francisco de los Romo",19.4466761517204,71.3715419634825,71.3715419634825,1963.96636962891,2.0531964302063,310,1,0,310,1,0,0,0,0
"10012","Durango","Lerdo",24.5060878104576,40.8271935851182,40.8271935851182,1353.10522460938,0.373517483472824,12,1,0,12,1,0,0,0,0
"10027","Durango","San Juan de Guadalupe",21.2859129554864,43.3710769990245,43.3710769990245,1682.25,1.21794152259827,1780,1,0,1780,1,0,0,0,0
"13006","Hidalgo","Alfajayucan",17.2037460988547,63.4761209404282,63.4761209404282,2054,10.5107440948486,1950,1,0,1950,1,0,0,0,0
"13023","Hidalgo","Francisco I. Madero",17.1061596478866,58.261271682886,58.261271682886,1999.5,5.59342098236084,610,1,0,610,1,0,0,0,0
"13030","Hidalgo","Ixmiquilpan",17.6255371348502,60.3480428354061,60.3480428354061,1898,17.6890354156494,1750,1,0,1750,1,0,0,0,0
"13041","Hidalgo","Mixquiahuala de Juárez",17.4756794377031,62.2475126148092,62.2475126148092,2021.61706542969,4.06128549575806,440,1,0,440,1,0,0,0,0
"13050","Hidalgo","Progreso de Obregón",18.442314728814,54.6940814215744,54.6940814215744,1960.25,4.19047880172729,229,1,0,229,1,0,0,0,0
"13054","Hidalgo","San Salvador",17.0343824124892,58.274418697375,58.274418697375,2026,7.79592800140381,710,1,0,710,1,0,0,0,0
"13063","Hidalgo","Tepeji del Río de Ocampo",16.9700434790842,99.2240433657285,99.2240433657285,2208.5,5.0400447845459,2980,1,0,2980,1,0,0,0,0
"13064","Hidalgo","Tepetitlán",16.9585831315831,79.0928283701039,79.0928283701039,2164.90460205078,5.50491142272949,1180,1,0,1180,1,0,0,0,0
"13067","Hidalgo","Tezontepec de Aldama",17.4016757462051,71.0221264863626,71.0221264863626,2034,3.64697051048279,410,1,0,410,1,0,0,0,0
"13076","Hidalgo","Tula de Allende",17.3452430130414,86.2921131756268,86.2921131756268,2113.75,2.92822647094727,2140,1,0,2140,1,0,0,0,0
"15108","México","Tultepec",17.3498999651741,93.7757487577551,93.7757487577551,2315.50280761719,0.433512955904007,60,1,0,60,1,0,0,0,0
"15109","México","Tultitlán",17.2757286230723,98.6648427645365,98.6648427645365,2325.67541503906,4.50191402435303,35,1,0,35,1,0,0,0,0
"20025","Oaxaca","Chahuites",27.6983637056853,162.287522500021,162.287522500021,30.2372493743896,0.747003257274628,25,1,0,25,1,0,0,0,0
"20046","Oaxaca","Magdalena Jaltepec",17.3114696500277,104.198725440285,104.198725440285,2098.5,8.61276626586914,2170,1,0,2170,1,0,0,0,0
"20054","Oaxaca","Magdalena Zahuatlán",17.2346324580056,90.2393692561558,90.2393692561558,2063.22796630859,2.58355093002319,450,1,0,450,1,0,0,0,0
"20075","Oaxaca","Reforma de Pineda",28.0166523772128,175.138745896956,175.138745896956,40.0750694274902,1.72145593166351,75,1,0,75,1,0,0,0,0
"20094","Oaxaca","San Andrés Nuxiño",16.9688291168213,108.711140136719,108.711140136719,2162,8.93639183044434,650,1,0,650,1,0,0,0,0
"20143","Oaxaca","San Francisco Ixhuatán",28.1467023890488,169.604982605003,169.604982605003,32.4328923225403,0.206581979990005,150,1,0,150,1,0,0,0,0
"20144","Oaxaca","San Francisco Jaltepetongo",16.5288656949997,102.163628578186,102.163628578186,2100.5,5.64446592330933,350,1,0,350,1,0,0,0,0
"20195","Oaxaca","San Juan Diuxi",15.3618632316589,121.004272715251,121.004272715251,2461,10.2937288284302,240,1,0,240,1,0,0,0,0
"20250","Oaxaca","San Mateo Etlatongo",17.2377689452398,88.6445233784025,88.6445233784025,2068.02770996094,2.59240627288818,170,1,0,170,1,0,0,0,0
"20270","Oaxaca","San Miguel Huautla",18.1309361159801,91.9366284608841,91.9366284608841,1889.25,6.90630388259888,450,1,0,450,1,0,0,0,0
"20304","Oaxaca","San Pedro Coxcaltepec Cántaros",16.033027238316,102.364633348253,102.364633348253,2263,11.495626449585,450,1,0,450,1,0,0,0,0
"20331","Oaxaca","San Pedro Tidaá",15.9452707426889,113.051791599819,113.051791599819,2272.28753662109,2.49752449989319,130,1,0,130,1,0,0,0,0
"20395","Oaxaca","Santa María Apazco",15.95644093487,111.947339100308,111.947339100308,2352,8.87872409820557,600,1,0,600,1,0,0,0,0
"20404","Oaxaca","Santa María Chachoápam",16.0908217253508,96.6070745962637,96.6070745962637,2236,5.93441772460938,500,1,0,500,1,0,0,0,0
"20436","Oaxaca","Santa María Texcatitlán",22.0424081339981,76.9955208518288,76.9955208518288,1291.87268066406,24.5866317749023,95,1,0,95,1,0,0,0,0
"20525","Oaxaca","Santo Domingo Zanatepec",27.8796878365166,183.958069270438,183.958069270438,67.6323909759521,4.30942583084106,293,1,0,293,1,0,0,0,0
"21046","Puebla","Chapulco",16.5421458062671,77.3668128104437,77.3668128104437,2069.25,4.34106159210205,720,1,0,720,1,0,0,0,0
"21154","Puebla","Tecamachalco",17.5857384137854,82.2632140972998,82.2632140972998,2073.5,6.30348873138428,3590,1,0,3590,1,0,0,0,0
"21177","Puebla","Tlacotepec de Benito Juárez",17.8677370574217,71.1487931101587,71.1487931101587,1907.5,1.43838095664978,4275,1,0,4275,1,0,0,0,0
"21205","Puebla","Yehualtepec",17.8968257835933,74.469178154355,74.469178154355,1986,1.20473778247833,2500,1,0,2500,1,0,0,0,0
"25007","Sinaloa","Choix",27.6540372344805,111.814854192773,111.814854192773,360.46826171875,5.02592277526855,2090,1,0,2090,1,0,0,0,0
"27011","Tabasco","Jonuta",27.7616197128259,217.391260194985,217.391260194985,126.743488311768,0.658872425556183,3800,1,0,3800,1,0,0,0,0
"30005","Veracruz de Ignacio de la Llave","Acula",27.207567401727,210.347810808818,210.347810808818,53.9709014892578,0.573654353618622,112,1,0,112,1,0,0,0,0
"30012","Veracruz de Ignacio de la Llave","Amatitlán",27.2443610719255,200.564788083677,200.564788083677,78.6826019287109,0.348512321710587,118,1,0,118,1,0,0,0,0
"30016","Veracruz de Ignacio de la Llave","La Antigua",26.940128326416,176.604385375977,176.604385375977,47,2.30557703971863,410,1,0,410,1,0,0,0,0
"30054","Veracruz de Ignacio de la Llave","Chacaltianguis",27.2537275295761,211.138385419401,211.138385419401,111.398006439209,0.671210825443268,553,1,0,553,1,0,0,0,0
"30084","Veracruz de Ignacio de la Llave","Ixmatlahuacan",27.211981492884,204.022761753627,204.022761753627,74.2292613983154,0.316423058509827,300,1,0,300,1,0,0,0,0
"30094","Veracruz de Ignacio de la Llave","Juan Rodríguez Clara",27.0738326895404,192.534449111348,192.534449111348,155.413871765137,1.32532835006714,2550,1,0,2550,1,0,0,0,0
"30119","Veracruz de Ignacio de la Llave","Otatitlán",26.9378305002307,270.739091156222,270.739091156222,140.98095703125,0.0640586018562317,95,1,0,95,1,0,0,0,0
"30169","Veracruz de Ignacio de la Llave","José Azueta",27.2289952607853,200.441829261708,200.441829261708,126.261041641235,0.14323915541172,1900,1,0,1900,1,0,0,0,0
"30178","Veracruz de Ignacio de la Llave","Tlacotalpan",27.1577672940996,212.590263090728,212.590263090728,55.5726232528687,0.0286478865891695,400,1,0,400,1,0,0,0,0
"30190","Veracruz de Ignacio de la Llave","Tuxtilla",27.1693263822986,230.52194546115,230.52194546115,125.765977859497,0.27177569270134,66.5,1,0,66.5,1,0,0,0,0
"30191","Veracruz de Ignacio de la Llave","Ursulo Galván",26.9893974304199,163.743990952628,163.743990952628,41,1.21591949462891,280,1,0,280,1,0,0,0,0
"30208","Veracruz de Ignacio de la Llave","Carlos A. Carrillo",27.2173769653924,194.889919732089,194.889919732089,103.553565979004,0.0640586018562317,100,1,0,100,1,0,0,0,0
"24006","San Luis Potosí","Catorce",19.2762015964254,45.414832098781,45.414832098781,1914.75,5.55416488647461,3477,1,1008,2469,0.710094909,201.6,0.2,3000,604.8
"24044","San Luis Potosí","Vanegas",20.0655009627449,41.5042893919167,41.5042893919167,1781.5,0.88985937833786,3889,1,1167,2722,0.699922859,228.69,0.2,3000,686.07
"21020","Puebla","Atoyatempan",18.6880004920211,87.867560186306,87.867560186306,1937,0.670599281787872,134,1,134,0,0,28.68,0.21,2999.58,86.03
"21027","Puebla","Caltepec",17.0253067493439,84.9167638995783,84.9167638995783,2104.5,13.7392444610596,2700,1,2550,150,0.055555556,545.7,0.21,3500,1909.95
"21156","Puebla","Tehuacán",18.6712953535271,73.9958213495866,73.9958213495866,1742.25,11.5753650665283,1560,1,1545,15,0.009615385,330.63,0.21,3500,1157.2
"21182","Puebla","Tlanepantla",18.2152828216553,87.268906656901,87.268906656901,1987,2.34798645973206,329,1,329,0,0,70.41,0.21,2999.83,211.22
"21189","Puebla","Tochtepec",18.1124970547358,84.0749226729075,84.0749226729075,1993.25,3.49083423614502,654,1,654,0,0,139.96,0.21,3099.91,433.86
"24020","San Luis Potosí","Matehuala",21.738249966945,57.6272887760612,57.6272887760612,1513.21099853516,5.84407520294189,10760,1,3021,7739,0.719237918,696.3,0.23,3200,2228.16
"01002","Aguascalientes","Asientos",18.9801518034629,66.3726451132517,66.3726451132517,2042,2.34327340126038,10547,1,6327,4220,0.400113776,1486,0.24,2800,4160.8
"21060","Puebla","Domingo Arenas",15.6911228365368,127.66011540095,127.66011540095,2417.25,4.22263336181641,900,1,900,0,0,211.86,0.24,3800,805.07
"24007","San Luis Potosí","Cedral",19.925350478459,46.0314396628624,46.0314396628624,1766,4.7344651222229,6862,1,1990,4872,0.709997085,497.5,0.25,3100,1542.25
"32012","Zacatecas","Genaro Codina",17.4262606769714,71.2038456168035,71.2038456168035,2321.36242675781,1.22365236282349,2850,1,1310,1540,0.540350877,329.46,0.25,3000.05,988.4
"24015","San Luis Potosí","Charcas",18.651672817574,52.4474174612189,52.4474174612189,2075.5,1.98502290248871,5100,1,2500,2600,0.509803922,675,0.27,3200,2160
"32008","Zacatecas","Cuauhtémoc",18.5524715507448,60.9625035355081,60.9625035355081,2046.61077880859,0.709252178668976,3800,1,2825,975,0.256578947,762.75,0.27,3030,2311.13
"32016","Zacatecas","General Pánfilo Natera",18.6248638099716,51.4318783546251,51.4318783546251,2147,0.410168349742889,4358,1,2482,1876,0.430472694,670.14,0.27,2900,1943.41
"32024","Zacatecas","Loreto",18.5097390634768,60.5203575533215,60.5203575533215,2168,3.82339215278625,6108,1,1108,5000,0.818598559,299.16,0.27,2994,895.69
"32025","Zacatecas","Luis Moya",18.7866750576756,59.4096023595988,59.4096023595988,2032.34204101562,1.92402243614197,2599,1,200,2399,0.923047326,54,0.27,3000,162
"32035","Zacatecas","Noria de Ángeles",18.7187953910605,55.8777020213228,55.8777020213228,2090.5,1.49868476390839,2572,1,2572,0,0,694.44,0.27,2973,2064.57
"32036","Zacatecas","Ojocaliente",18.409205014044,58.0562221172235,58.0562221172235,2097,0.373517483472824,6547,1,3927,2620,0.40018329,1060.29,0.27,2994,3174.51
"32038","Zacatecas","Pinos",18.3510917100831,56.3910511880694,56.3910511880694,2191.91796875,0.612398624420166,23482,1,11741,11741,0.5,3170.07,0.27,3000,9510.21
"32052","Zacatecas","Villa García",18.5168991362378,64.8002463146034,64.8002463146034,2134,2.70925617218018,3798,1,2298,1500,0.394944708,620.46,0.27,3000,1861.38
"32053","Zacatecas","Villa González Ortega",18.6808508399758,52.4465510826259,52.4465510826259,2142.65869140625,2.21443653106689,3812,1,3362,450,0.118048269,907.74,0.27,3000,2723.22
"32054","Zacatecas","Villa Hidalgo",18.0677071212849,52.984146924275,52.984146924275,2272,1.77513885498047,2292,1,2292,0,0,618.84,0.27,3000,1856.52
"01006","Aguascalientes","Pabellón de Arteaga",19.5741988825471,70.3829442772633,70.3829442772633,1960.49072265625,2.34781193733215,270,1,270,0,0,81,0.3,2800,226.8
"21209","Puebla","Zapotitlán",18.2286302177154,77.2123145702432,77.2123145702432,2078.5,7.54793834686279,2020,1,1800,220,0.108910891,539.28,0.3,3500,1887.48
"24025","San Luis Potosí","Salinas",19.4222792290585,44.3458983302596,44.3458983302596,2046,2.23358678817749,20930,1,16744,4186,0.2,5023.2,0.3,3000,15069.6
"24033","San Luis Potosí","Santo Domingo",18.833712846807,47.0168980024321,47.0168980024321,2105.18115234375,0.304528385400772,8075,1,6460,1615,0.2,1938,0.3,3000,5814
"24049","San Luis Potosí","Villa de Ramos",19.186592264773,44.1141186339128,44.1141186339128,2144,0.461923331022263,22700,1,15890,6810,0.3,4767,0.3,3000,14301
"26003","Sonora","Alamos",27.1033184680533,90.9948680783646,90.9948680783646,305.5,12.1085376739502,3000,1,3000,0,0,900,0.3,2100,1890
"21079","Puebla","Huitziltepec",18.3864453025091,84.8594723183768,84.8594723183768,1941.5,2.27086067199707,895,1,895,0,0,287.3,0.32,3026.95,869.64
"21149","Puebla","Santiago Miahuatlán",18.7623058006246,70.4207886731183,70.4207886731183,1737,4.32282447814941,1650,1,1587,63,0.038181818,509.43,0.32,3499.98,1782.99
"21171","Puebla","Tepeyahualco de Cuauhtémoc",18.3480888945716,84.6228961263384,84.6228961263384,1958.75,3.17665672302246,136,1,136,0,0,43.66,0.32,2999.73,130.97
"21203","Puebla","Xochitlán Todos Santos",18.4682227357786,77.1891683210406,77.1891683210406,1887.25,4.00580167770386,1130,1,1130,0,0,362.73,0.32,3000,1088.19
"24048","San Luis Potosí","Villa de la Paz",19.196673719292,49.1236288445628,49.1236288445628,2088,4.7344651222229,605,1,149,456,0.753719008,47.58,0.32,3000,142.74
"01009","Aguascalientes","Tepezalá",19.0988272229735,64.2269324932569,64.2269324932569,2014.14337158203,1.52041161060333,4664,1,979,3685,0.79009434,318.99,0.33,2648.34,844.79
"11034","Guanajuato","Santa Catarina",20.0683641080503,64.8162543685348,64.8162543685348,1646,1.03478634357452,429.6,1,133.8,295.8,0.688547486,43.91,0.33,3200.2,140.52
"13035","Hidalgo","Metepec",15.1695836848333,109.530023165345,109.530023165345,2138.44775390625,6.82963991165161,2715,1,2715,0,0,887.57,0.33,3499.98,3106.48
"01003","Aguascalientes","Calvillo",20.1790401230442,92.7607619547976,92.7607619547976,1868.25,6.32503747940063,1474,1,305,1169,0.793080054,104.15,0.34,3000,312.45
"10014","Durango","Mezquital",22.0777312847931,98.4334844190046,98.4334844190046,1640.72180175781,11.3465719223022,17596,1,17596,0,0,6158.6,0.35,4500,27713.7
"32020","Zacatecas","Jerez",18.2070571926829,67.2511269151079,67.2511269151079,2143,7.12682151794434,8942,1,3130,5812,0.64996645,1095.5,0.35,3000,3286.5
"32043","Zacatecas","Susticacán",18.7672589619954,72.229533513387,72.229533513387,2069,3.88760757446289,143,1,86,57,0.398601399,30.1,0.35,3000,90.3
"32046","Zacatecas","Tepetongo",19.2160058405642,81.6880463106201,81.6880463106201,2002.25,3.33711075782776,5275,1,2850,2425,0.45971564,997.5,0.35,2300,2294.25
"32055","Zacatecas","Villanueva",19.2752626019063,84.4251933389272,84.4251933389272,2071.63409423828,5.52321434020996,15950,1,4957,10993,0.689216301,1734.95,0.35,3000,5204.85
"10024","Durango","Rodeo",23.0589162913816,59.2936853380376,59.2936853380376,1555.2353515625,8.04256248474121,2633,1,2293,340,0.12913027,830,0.36,3000,2490
"11006","Guanajuato","Atarjea",20.0202822685242,77.8468168046739,77.8468168046739,1832,15.6993541717529,636.6,1,117,519.6,0.816211122,41.99,0.36,3199.76,134.36
"11040","Guanajuato","Tierra Blanca",19.3650134518033,60.8422804332915,60.8422804332915,1931.5,10.2126026153564,454.8,1,158.8,296,0.650835532,59.99,0.38,3200.26,191.98
"21103","Puebla","Nicolás Bravo",15.3579359787947,90.6654399604128,90.6654399604128,2120.5,6.72888374328613,950,1,950,0,0,355.78,0.38,3609.95,1284.35
"21195","Puebla","Vicente Guerrero",14.3641573610531,126.17213877283,126.17213877283,2403,14.5825986862183,5130,1,5130,0,0,1921.19,0.38,3588.99,6895.13
"24047","San Luis Potosí","Villa de Guadalupe",20.7170242850722,54.4588744419992,54.4588744419992,1692,0.0286478865891695,5484.51,1,1558,3926.51,0.71592722,595.82,0.38,3200,1906.62
"32026","Zacatecas","Mazapil",19.7538851824896,45.3745588885617,45.3745588885617,1905,1.4893547296524,11300,1,600,10700,0.946902655,234,0.39,2500,585
"32049","Zacatecas","Valparaíso",19.1679758438615,76.7853871304872,76.7853871304872,2013.25,11.0240135192871,10500,1,7318,3182,0.303047619,2854,0.39,3000,8562
"01007","Aguascalientes","Rincón de Romos",19.0051113472841,70.9030805546653,70.9030805546653,2036,4.89620876312256,3510,1,1946,1564,0.445584046,789.04,0.4,3004.94,2371.02
"10031","Durango","Santa Clara",21.0098648915948,60.5986646656205,60.5986646656205,1861,1.04150295257568,936,1,136,800,0.854700855,54.4,0.4,3700,201.28
"20066","Oaxaca","Santiago Niltepec",28.0040124780007,176.318736226171,176.318736226171,47.5030574798584,3.14861536026001,1500,1,650,850,0.566666667,260,0.4,4995,1298.7
"20119","Oaxaca","San Bartolomé Yucuañe",19.4877713521322,119.165303548177,119.165303548177,1881.4794921875,5.02042436599731,280,1,200,80,0.285714286,80,0.4,3360,268.8
"20130","Oaxaca","San Dionisio del Mar",28.1229463956573,159.233935980363,159.233935980363,28.8622550964355,0.734262824058533,550,1,150,400,0.727272727,60,0.4,4987,299.22
"20141","Oaxaca","San Francisco del Mar",28.128789470877,167.86557010469,167.86557010469,27.0798988342285,0.739274382591248,670,1,170,500,0.746268657,68,0.4,4990,339.32
"20265","Oaxaca","San Miguel Chimalapa",26.7940323656681,188.566148764168,188.566148764168,152.936553955078,11.9644737243652,1325,1,775,550,0.41509434,310,0.4,4985,1545.35
"20505","Oaxaca","Santo Domingo Ingenio",27.70504797502,174.730750970018,174.730750970018,62.9582214355469,0.118118107318878,300,1,100,200,0.666666667,40,0.4,4992,199.68
"32006","Zacatecas","Cañitas de Felipe Pescador",18.6604381614261,53.5471461865637,53.5471461865637,2064.55456542969,0.661358535289764,1451,1,351,1100,0.758097864,140,0.4,3000,420
"32015","Zacatecas","El Plateado de Joaquín Amaro",18.1405200120538,105.417247463482,105.417247463482,2266.25,10.0346078872681,1750,1,1050,700,0.4,420,0.4,3000,1260
"32010","Zacatecas","Fresnillo",18.2505987941879,59.8087972180657,59.8087972180657,2141.75,0.389647424221039,7448,1,4328,3120,0.418904404,1831,0.42,3000,5493
"13084","Hidalgo","Zimapán",16.9255924573838,74.4388405862267,74.4388405862267,1926,18.1734027862549,1612,1,1062,550,0.341191067,454.54,0.43,3499.97,1590.88
"14035","Jalisco","Encarnación de Díaz",19.6946635215356,86.9441474393318,86.9441474393318,1895.43920898438,1.71573233604431,3837,1,767.4,3069.6,0.8,328.45,0.43,2049.98,673.32
"14091","Jalisco","Teocaltiche",20.232518506785,91.385012046702,91.385012046702,1841.86462402344,3.20445084571838,7102,1,1420.4,5681.6,0.8,617.05,0.43,2049.99,1264.95
"21010","Puebla","Ajalpan",18.2682727130325,122.23909631169,122.23909631169,1799,9.96072769165039,4625,1,4560,65,0.014054054,1959.49,0.43,3594.99,7044.35
"21035","Puebla","Coxcatlán",20.1514707493877,105.315068638514,105.315068638514,1542.5,18.187162399292,2336,1,2336,0,0,999.81,0.43,3499.99,3499.33
"21052","Puebla","Chigmecatitlán",21.3766965866089,97.4887729991566,97.4887729991566,1510.5,3.62980723381042,120,1,120,0,0,51.36,0.43,3000,154.08
"21098","Puebla","Molcaxac",19.2926389349075,86.6736307779948,86.6736307779948,1792.5,4.69582748413086,1860,1,1860,0,0,796.08,0.43,3000,2388.24
"21120","Puebla","San Antonio Cañada",15.6036654848631,111.803319762353,111.803319762353,2313.5,10.5438995361328,178,1,178,0,0,76.18,0.43,3590.19,273.5
"21131","Puebla","San Juan Atzompa",20.2186871225184,100.261608643965,100.261608643965,1661.75,3.31709718704224,220,1,220,0,0,94.16,0.43,3000,282.48
"21146","Puebla","Santa Catarina Tlaltempan",22.4111359726299,94.4523087414828,94.4523087414828,1359,7.20181608200073,135,1,135,0,0,57.78,0.43,3000,173.34
"11043","Guanajuato","Victoria",19.6390494559086,72.5616858597988,72.5616858597988,1902.5,9.52103328704834,2160.8,1,178.4,1982.4,0.917437986,79.09,0.44,3200.18,253.1
"14064","Jalisco","Ojuelos de Jalisco",18.2170052495495,76.4683161619627,76.4683161619627,2205.705078125,0.947028756141663,7718,1,449.58,7268.42,0.941749158,197.23,0.44,2100.03,414.19
"23007","Quintana Roo","Lázaro Cárdenas",26.7049383314617,153.693444989611,153.693444989611,83.6660957336426,0.162056505680084,4858,1,4567,291,0.059901194,2006.7,0.44,4000,8026.8
"24045","San Luis Potosí","Venado",19.7130695381107,53.2853078690533,53.2853078690533,1826.5,1.92891418933868,6000,1,3418,2582,0.430333333,1503,0.44,3100,4659.3
"10009","Durango","Guanaceví",15.5155442143343,94.154075964782,94.154075964782,2472,8.09352874755859,2895,1,2564,331,0.11433506,1153.8,0.45,3500,4038.3
"11013","Guanajuato","Doctor Mora",18.1862236285982,67.9918330824491,67.9918330824491,2131.22241210938,3.85103058815002,2727,1,544.2,2182.8,0.800440044,245.59,0.45,3195.36,784.75
"15002","México","Acolman",16.485270330641,84.4929847717285,84.4929847717285,2338.326171875,4.65328073501587,2000,1,375,1625,0.8125,168.75,0.45,3500,590.62
"20316","Oaxaca","San Pedro Mártir Quiechapa",19.19154753685,82.3395727157593,82.3395727157593,1671,6.87329721450806,450,1,450,0,0,202.5,0.45,4990,1010.48
"24017","San Luis Potosí","Guadalcázar",21.720094857366,53.2718169803306,53.2718169803306,1371.5,4.15846395492554,7993,1,4008,3985,0.498561241,1803.6,0.45,2900,5230.44
"24052","San Luis Potosí","Villa Juárez",22.8091771466729,68.7412156751875,68.7412156751875,1103.86145019531,4.027015209198,6287,1,2319,3968,0.63114363,1043.55,0.45,2950,3078.47
"31005","Yucatán","Bokobá",27.037784020106,122.243936220805,122.243936220805,63.1933841705322,0.0640586018562317,142,1,142,0,0,63.9,0.45,3500,223.65
"05036","Coahuila de Zaragoza","Viesca",24.7991342190259,33.4402319633262,33.4402319633262,1297.89672851562,0.0286478865891695,252,1,205,47,18.65079365,99.6,0.49,3000,298.8
"11033","Guanajuato","San Luis de la Paz",18.2322633444254,64.6772463831676,64.6772463831676,2092.15356445312,5.43129348754883,6596.4,1,1316.4,5280,0.800436602,625.54,0.48,3200.02,2001.74
"11045","Guanajuato","Xichú",20.2666387745458,80.3677290272509,80.3677290272509,1498,4.08998727798462,2472,1,306.2,2165.8,0.876132686,148.51,0.48,3199.9,475.22
"13009","Hidalgo","El Arenal",15.7331626705392,62.8811504638045,62.8811504638045,2118,9.30564308166504,1710,1,342,1368,0.8,164.67,0.48,2400.04,395.22
"20124","Oaxaca","San Blas Atempa",28.457908087223,138.371761774815,138.371761774815,31.0064096450806,0.320289820432663,1210,1,800,410,0.338842975,380.5,0.48,4990,1898.7
"31103","Yucatán","Xocchel",27.3331101735433,134.390462239583,134.390462239583,108.060791015625,0.218174770474434,270,1,270,0,0,128.25,0.48,3200,410.4
"10006","Durango","General Simón Bolívar",22.363688556776,50.635533070688,50.635533070688,1586.98413085938,4.16942405700684,3061,1,1588,1473,0.481215289,782,0.49,4000,3128
"11032","Guanajuato","San José Iturbide",18.4315139790952,69.8105021047132,69.8105021047132,2099.93774414062,0.206581979990005,5101.4,1,2399,2702.4,0.529736935,1168.75,0.49,3200,3740
"20122","Oaxaca","San Bartolo Yautepec",24.3104800496783,112.462034933908,112.462034933908,788,6.87476110458374,215,1,215,0,0,105.35,0.49,4980,524.64
"20418","Oaxaca","Santa María Jalapa del Marqués",27.3701237906605,131.364273876131,131.364273876131,156,10.2598066329956,1065,1,650,415,0.389671362,318.5,0.49,4990,1589.32
"22013","Querétaro","Peñamiller",20.0270710256365,69.7923769950867,69.7923769950867,1599.60681152344,15.6364107131958,533,1,284.6,248.4,0.466041276,140.42,0.49,2884.6,405.06
"24002","San Luis Potosí","Alaquines",21.1320388199773,101.184779483003,101.184779483003,1299.5,8.61373615264893,3079.5,1,1015,2064.5,0.670401039,497.25,0.49,2800,1392.3
"24010","San Luis Potosí","Ciudad del Maíz",21.3160383722364,93.469217868344,93.469217868344,1272.04315185547,0.556223928928375,8780,1,7720,1060,0.120728929,3750,0.49,2888.27,10831.01
"05035","Coahuila de Zaragoza","Torreón",24.6881081225332,36.1294076098274,36.1294076098274,1338.12976074219,0.0286478865891695,41,1,4,37,0.902439024,2,0.5,5000,10
"10001","Durango","Canatlán",18.9648992088247,80.6266472987396,80.6266472987396,2025.92651367188,0.27177569270134,11605,1,11332,273,0.023524343,5666,0.5,2800,15864.8
"10005","Durango","Durango",17.8453175305562,91.0156454994247,91.0156454994247,1970,0.0405142270028591,17682.87,1,17482.87,200,0.011310381,8741.44,0.5,3500,30595.04
"10018","Durango","El Oro",20.7072883482522,69.9303158348903,69.9303158348903,1758.81970214844,1.15999257564545,6301,1,5545,756,0.119980955,2773,0.5,3500,9705.5
"10025","Durango","San Bernardo",20.3531819177398,76.9136144707506,76.9136144707506,1822.52722167969,7.41341018676758,6200,1,5554,646,0.104193548,2777,0.5,3500,9719.5
"10039","Durango","Nuevo Ideal",19.3069116715216,77.9308164475978,77.9308164475978,2065.35913085938,0.118118107318878,8970,1,8717,253,0.028205128,4358.5,0.5,2800,12203.8
"20008","Oaxaca","Asunción Tlacolulita",26.1258094257779,122.06421462165,122.06421462165,517,5.60347986221313,350,1,350,0,0,175,0.5,4990,873.25
"20052","Oaxaca","Magdalena Tequisistlán",27.2340497969954,119.967593909345,119.967593909345,249.5,9.97855281829834,1400,1,1400,0,0,700,0.5,4990,3493
"20079","Oaxaca","Salina Cruz",28.6062817062994,125.058937720096,125.058937720096,17,2.62456655502319,450,1,170,280,0.622222222,85,0.5,4995,424.58
"20204","Oaxaca","San Juan Lajarcia",21.7481988820815,117.742592861778,117.742592861778,1155,5.50491142272949,400,1,400,0,0,200,0.5,4990,998
"23001",NA,NA,NA,NA,NA,NA,NA,10,1,10,0,0,5,0.5,3500,17.5
"23003",NA,NA,NA,NA,NA,NA,NA,40,1,40,0,0,20,0.5,3400,68
"23005",NA,NA,NA,NA,NA,NA,NA,85,1,85,0,0,42.5,0.5,3500,148.75
"23008","Quintana Roo","Solidaridad",26.8305213110788,144.321697780064,144.321697780064,106.828815460205,0.10329132527113,5,1,5,0,0,2.5,0.5,3400,8.5
"23009","Quintana Roo","Tulum",26.7104445258776,142.762520027161,142.762520027161,68.8187103271484,0.410168349742889,3305,1,3305,0,0,1652.5,0.5,3500,5783.75
"24023","San Luis Potosí","Rayón",23.5358206327799,109.765009214595,109.765009214595,1057.48413085938,0.565006375312805,7950.5,1,2752,5198.5,0.653858248,1381.2,0.5,2850,3936.42
"31001","Yucatán","Abalá",27.2733165683417,144.578013417913,144.578013417913,113.176773071289,0.0572957620024681,300,1,300,0,0,150,0.5,3500,525
"31007","Yucatán","Cacalchén",27.094732538859,121.340498521593,121.340498521593,67.1823959350586,0.0640586018562317,105,1,105,0,0,52.5,0.5,3500,183.75
